,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,Class
13128,21,3,7,4.0,6,1.0,3,13,8,0,0,0,0,0,0,0,0,0,0,68,14,47,47,2,2,42,0.6911765000000001,0.61764705,3.0,0.20588236,3.357143,0.89361703,0,-1,2,-1,0.5714286,8,4,4,-1,0,0,0,51,8,-1,2,37,21,43,3,8,7,8,0,3,3,0,0,5,0.05882352900000001,0.28571428600000004,0.0,0.0,,0.0,10,2,1,6,0,5,0.761556162,0.760709623,0.75,0.78624937,0.0,0.7797823620000001,malware
13131,2,3,8,2.6666667,4,10.666667,3,18,8,6,0,6,0,0,3,0,3,0,0,96,10,79,79,2,2,9,0.8229167,0.09375,0.9,0.104166664,7.9,0.11392405,0,-1,3,-1,0.5,2,24,0,0,0,24,2,59,8,14,4,29,0,57,4,14,14,0,0,1,4,0,1,1,0.25,0.0,0.0,0.387096774,0.421052632,0.222222222,11,2,2,5,4,1,0.754883903,0.879588002,0.8164417559999999,0.787005217,0.7961516129999999,0.929896694,spam
13133,17,3,11,4.3333335,7,2.6,3,11,10,1,1,0,0,0,0,0,0,0,0,87,15,65,65,2,2,47,0.74712646,0.54022986,3.1333334,0.17241379999999998,4.3333335,0.72307694,0,-1,3,-1,0.53333336,7,16,4,0,0,12,12,53,9,6,4,30,4,51,3,8,8,5,0,4,4,0,2,7,0.183908046,0.266666667,0.0,0.214285714,0.235294118,0.255319149,15,2,2,9,8,7,0.765137795,0.816480016,0.666666667,0.820840914,0.837467766,0.845768072,malware
13134,0,3,9,2.6666667,4,3.6666667,3,7,7,0,0,0,0,0,0,0,0,0,0,58,10,41,41,21,4,2,0.70689654,0.03448276,0.2,0.17241379999999998,4.1,0.048780486,0,-1,4,-1,0.5,-1,0,0,0,0,0,-1,45,8,20,9,4,-1,10,4,5,5,-1,0,0,5,0,4,-1,0.0,0.0,0.0,0.0,0.0,-1.0,9,2,3,2,1,-1,0.73140569,0.879588002,0.726978107,0.8567255570000001,0.931744527,-1.0,spam
13136,8,3,11,4.3333335,7,3.625,3,4,5,5,1,4,2,1,0,0,0,0,0,69,15,47,47,19,2,10,0.68115944,0.14492753,0.6666667,0.2173913,3.1333334,0.21276596,0,-1,4,-1,0.53333336,8,17,4,9,2,2,4,37,9,17,7,0,3,11,3,3,3,0,0,1,7,0,2,1,0.246376812,0.266666667,0.2,0.363636364,0.28571428600000004,0.4,13,2,5,4,3,2,0.734182112,0.816480016,0.79749782,0.898070989,0.924957276,0.939794001,malware
13139,32,3,12,6.666666499999999,16,3.4444444,3,18,15,11,0,11,0,8,4,0,4,0,4,115,22,86,86,2,2,46,0.7478260999999999,0.4,2.090909,0.19130434,3.909091000000001,0.53488374,0,-1,4,-1,0.77272725,32,26,0,7,2,17,16,73,20,15,3,31,16,51,16,10,4,0,0,1,6,0,4,1,0.226086957,0.0,0.24137931,0.333333333,0.333333333,0.3695652170000001,12,2,5,3,2,1,0.7410286909999999,0.801138793,0.80750187,0.8161682379999999,0.80516503,0.778165641,spam
13141,7,2,12,7.0,11,2.2,2,12,11,1,1,0,0,0,0,0,0,0,0,86,15,64,64,2,2,48,0.74418604,0.55813956,3.2,0.1744186,4.266667,0.75,0,-1,2,-1,0.8,2,10,3,0,0,7,7,56,11,4,4,33,0,52,3,8,7,0,1,6,4,0,1,11,0.11627907,0.2,0.0,0.122807018,0.134615385,0.145833333,18,1,2,13,12,11,0.7202312959999999,0.931744527,0.7580392709999999,0.716057735,0.701428251,0.687596358,malware
13144,21,3,7,3.6666667,5,1.0,3,13,8,1,1,0,0,0,0,0,0,0,0,67,13,47,47,2,2,42,0.70149255,0.6268657,3.2307692,0.19402985,3.6153846,0.89361703,0,-1,2,-1,0.53846157,8,3,3,-1,0,0,0,51,8,-1,2,37,21,43,3,8,7,8,0,3,3,0,0,5,0.044776119,0.230769231,0.0,0.0,,0.0,10,2,1,6,0,5,0.777970917,0.859582436,0.75,0.78624937,0.0,0.7797823620000001,malware
13152,0,2,7,14.5,26,4.857143,2,11,4,0,0,0,0,0,0,0,0,0,0,77,30,40,40,34,4,2,0.5194805,0.025974026,0.06666667,0.38961038,1.3333334,0.05,0,-1,2,-1,0.9,-1,0,0,-1,0,0,-1,67,29,-1,30,4,-1,34,26,9,9,-1,0,0,2,0,5,-1,0.0,0.0,0.0,0.0,0.0,-1.0,4,1,-1,1,0,-1,0.674455018,0.7750142390000001,,0.75438305,1.0,-1.0,malware
13153,23,2,10,6.5,10,2.6666667,2,18,12,0,0,0,0,0,0,0,0,0,0,86,14,65,65,2,2,54,0.75581396,0.627907,3.857143,0.1627907,4.642857,0.83076924,0,-1,2,-1,0.78571427,11,3,0,-1,0,3,3,66,13,-1,5,44,19,58,10,7,7,11,0,5,2,0,2,9,0.034883721,0.0,0.0,0.046875,0.051724138,0.055555556,14,1,-1,11,10,9,0.6860634440000001,0.835752348,,0.714263608,0.7168231140000001,0.705699071,malware
13155,5,3,8,2.6666667,4,8.833333,3,26,20,0,0,0,0,0,0,0,0,0,0,95,10,78,78,2,2,19,0.8210526,0.2,1.9,0.10526316,7.8,0.24358974,0,-1,3,-1,0.5,5,5,0,0,0,5,5,78,8,33,18,15,0,22,4,18,18,0,0,1,5,0,1,1,0.052631579000000005,0.0,0.0,0.12195122,0.227272727,0.263157895,10,2,3,3,2,1,0.666815552,0.879588002,0.71403642,0.782052339,0.877685187,0.900880458,spam
13157,10,2,17,7.0,11,4.7,2,13,9,0,0,0,0,0,0,0,0,0,0,98,15,76,76,30,1,19,0.7755102,0.19387755,1.2666667,0.15306123,5.0666666,0.25,0,-1,6,-1,0.8,5,6,0,4,1,1,6,71,14,53,0,0,0,10,11,9,9,0,0,2,7,0,7,3,0.06122449,0.0,0.0,0.1875,0.260869565,0.315789474,17,1,5,9,8,7,0.6839387579999999,0.89761679,0.7131991940000001,0.7727217,0.788546781,0.752201144,malware
13159,19,2,9,4.0,5,3.0,2,11,2,2,0,2,0,2,2,0,2,0,2,71,9,55,55,2,2,43,0.7746479000000001,0.6056338000000001,4.7777777000000015,0.12676056,6.111111,0.7818182,0,-1,2,-1,0.6666667,8,8,0,-1,0,8,8,47,8,-1,6,29,11,47,5,7,7,7,1,5,2,0,1,9,0.112676056,0.0,0.0,0.148148148,0.17021276600000002,0.186046512,14,1,-1,11,10,9,0.767634756,1.0,,0.7791597259999999,0.788867628,0.78414837,malware
13160,0,3,12,4.6666665,10,2.909091,3,7,5,0,0,0,0,0,0,0,0,0,0,70,16,47,47,2,2,4,0.67142856,0.05714285700000001,0.25,0.22857143,2.9375,0.08510638,0,-1,4,-1,0.6875,0,5,0,5,0,0,0,49,14,21,3,7,0,8,10,5,5,0,0,0,6,0,5,0,0.071428571,0.0,0.128205128,0.0,,0.0,11,2,6,1,0,0,0.73302555,0.84375,0.755667005,0.916666667,0.0,1.0,spam
13161,3,4,5,4.75,9,4.0,4,4,2,0,0,0,0,0,0,0,0,0,0,51,22,22,22,2,2,7,0.43137255,0.13725491,0.3181818,0.43137255,1.0,0.3181818,0,-1,4,-1,0.45454547,3,3,0,-1,0,3,3,38,19,-1,9,6,0,11,9,9,9,0,0,1,2,0,1,1,0.05882352900000001,0.0,0.0,0.14285714300000002,0.272727273,0.428571429,8,3,-1,3,2,1,0.7736419940000001,0.7603671879999999,,0.891585596,0.947442759,1.0,spam
13162,0,2,6,6.0,9,7.0,2,13,7,0,0,0,0,0,0,0,0,0,0,67,13,47,47,3,4,2,0.70149255,0.029850746,0.15384616,0.19402985,3.6153846,0.04255319,0,-1,2,-1,0.7692308000000001,-1,11,0,8,3,0,-1,47,12,27,0,4,-1,26,9,26,26,-1,1,0,5,0,1,-1,0.164179104,0.0,0.205128205,0.375,0.0,-1.0,7,1,3,1,0,-1,0.7341346590000001,0.958424899,0.719234899,0.916666667,1.0,-1.0,malware
13163,0,3,8,6.666666499999999,15,5.25,3,14,8,1,0,1,1,0,0,0,0,0,0,78,22,49,49,5,3,2,0.6282051,0.025641026,0.09090909,0.2820513,2.2272727000000003,0.040816326,0,-1,3,-1,0.45454547,-1,1,0,0,1,0,-1,64,19,34,4,3,-1,11,9,11,11,-1,0,0,7,1,1,-1,0.012820513,0.0,0.0,0.111111111,0.0,-1.0,10,2,5,1,0,-1,0.716746966,0.857299385,0.78851861,0.929896694,1.0,-1.0,spam
13165,0,3,5,8.0,18,3.8,3,5,3,0,0,0,0,0,0,0,0,0,0,56,26,23,23,2,2,2,0.4107143,0.035714287000000004,0.07692308,0.4642857,0.88461536,0.08695652,0,-1,2,-1,0.7307691999999999,-1,0,0,0,0,0,-1,47,24,10,3,6,-1,11,18,8,8,-1,0,0,4,0,1,-1,0.0,0.0,0.0,0.0,,-1.0,6,2,2,0,0,-1,0.7155593000000001,0.746181275,0.87400659,0.871049064,0.0,-1.0,malware
13166,765,3,6,4.3333335,9,2.5,3,87,87,118,0,118,0,118,18,0,18,0,18,804,15,782,782,2,2,768,0.9726368,0.95522386,51.2,0.018656716,52.133335,0.9820972,0,-1,3,-1,0.6666667,765,138,0,0,0,138,138,656,13,3,3,633,627,773,9,4,4,0,0,1,3,0,1,1,0.17164179100000002,0.0,0.0,0.177606178,0.178525226,0.1796875,8,2,1,3,2,1,0.583702967,0.863489053,0.827729377,0.581807205,0.5810657610000001,0.579974558,spam
13168,36,3,11,4.3333335,9,3.6,3,14,11,7,0,7,0,7,4,0,4,0,4,109,15,87,87,2,2,64,0.79816514,0.58715594,4.266667,0.13761468,5.8,0.7356322,0,-1,3,-1,0.6666667,32,25,0,0,0,25,24,68,13,4,11,36,12,68,9,8,8,0,0,2,3,0,3,3,0.229357798,0.0,0.0,0.308641975,0.367647059,0.428571429,12,2,1,7,6,3,0.732471392,0.89761679,0.871049064,0.7553727440000001,0.771460475,0.7789923790000001,spam
13171,0,4,8,4.0,5,4.75,4,12,8,1,1,0,0,0,0,0,0,0,0,71,19,45,45,11,3,2,0.63380283,0.028169014,0.10526316,0.26760563,2.368421,0.044444446,0,-1,4,-1,0.47368422,-1,3,3,0,0,0,-1,55,13,25,10,3,-1,11,5,10,10,-1,0,0,6,0,2,-1,0.042253521,0.15789473699999998,0.0,0.0,0.0,-1.0,10,3,4,1,0,-1,0.6897072040000001,0.891527445,0.7342552290000001,0.816480016,0.579380164,-1.0,malware
13173,0,2,8,7.5,13,5.0,2,15,5,0,0,0,0,0,0,0,0,0,0,70,16,47,47,2,2,2,0.67142856,0.028571429,0.125,0.22857143,2.9375,0.04255319,0,-1,1,-1,0.875,-1,0,0,-1,-1,-1,-1,59,15,-1,-1,-1,-1,46,13,13,13,-1,0,0,2,0,6,-1,0.0,0.0,0.0,0.0,,-1.0,3,1,-1,0,0,-1,0.6746141640000001,0.831954883,,0.680190689,0.0,-1.0,malware
13175,32,3,9,4.0,6,3.6,3,15,13,8,1,7,0,7,3,0,3,0,3,93,14,72,72,2,2,49,0.7741935000000001,0.5268816999999999,3.5,0.15053764,5.142857,0.6805555999999999,0,-1,3,-1,0.5714286,23,16,4,0,0,12,12,62,8,9,6,35,20,53,3,6,6,5,0,3,4,0,1,5,0.17204301100000002,0.28571428600000004,0.0,0.2,0.226415094,0.244897959,13,2,2,7,6,5,0.734170522,0.7840687820000001,0.75,0.769341121,0.768960355,0.782370846,malware
13178,0,2,12,5.0,8,4.8333335,2,20,11,0,0,0,0,0,0,0,0,0,0,87,11,69,69,25,2,2,0.79310346,0.022988506,0.18181819,0.12643678,6.2727275,0.028985508,0,-1,4,-1,0.8181818000000001,-1,0,0,0,0,0,-1,72,10,53,3,2,-1,14,8,9,9,-1,0,0,7,0,5,-1,0.0,0.0,0.0,0.0,0.0,-1.0,11,1,5,3,2,-1,0.683044932,0.8948855179999999,0.7126489979999999,0.8550600709999999,0.869902715,-1.0,malware
13179,0,2,8,7.0,11,4.625,2,13,8,1,1,0,0,0,0,0,0,0,0,66,15,44,44,5,3,2,0.6666667,0.030303031,0.13333334,0.22727273,2.9333334,0.045454547000000005,0,-1,2,-1,0.8,-1,3,3,0,0,0,-1,52,11,29,5,3,-1,13,3,7,7,-1,0,0,6,0,2,-1,0.045454545,0.2,0.0,0.0,0.0,-1.0,8,1,4,1,0,-1,0.699470303,0.850607753,0.733327792,0.833333333,0.579380164,-1.0,malware
13181,2,3,8,2.6666667,4,11.333333,3,17,11,5,0,5,0,0,2,0,2,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,21,0,0,0,21,2,68,8,16,6,34,0,59,4,14,14,0,0,1,4,0,1,1,0.205882353,0.0,0.0,0.318181818,0.35593220299999995,0.181818182,11,2,2,5,4,1,0.747025887,0.879588002,0.8171877879999999,0.7931232979999999,0.804727353,0.947442759,spam
13185,40,5,13,2.4,3,4.6666665,5,27,18,11,0,11,0,10,5,0,5,0,5,138,16,115,115,2,2,81,0.8333333,0.5869565,5.0625,0.11594203,7.1875,0.70434785,0,-1,5,-1,0.25,32,30,0,0,0,30,27,87,12,21,4,46,13,85,3,11,11,0,0,3,5,0,4,5,0.217391304,0.0,0.0,0.333333333,0.352941176,0.37037037,16,4,3,7,6,5,0.727012896,0.769454883,0.773768511,0.7609572240000001,0.7583238240000001,0.753821257,spam
13187,0,3,7,7.0,15,5.285714,3,16,8,0,0,0,0,0,0,0,0,0,0,74,23,44,44,2,2,2,0.5945946,0.027027028,0.08695652,0.3108108,1.9130435,0.045454547000000005,0,-1,2,-1,0.6956521999999999,-1,0,0,-1,-1,-1,-1,62,21,-1,-1,-1,-1,42,15,9,8,-1,0,0,2,0,5,-1,0.0,0.0,0.0,0.0,,-1.0,4,2,-1,0,0,-1,0.671334531,0.8124816029999999,,0.673811492,0.0,-1.0,malware
13190,0,2,8,6.5,10,5.375,2,13,10,0,0,0,0,0,0,0,0,0,0,71,14,50,50,2,2,2,0.70422536,0.028169014,0.14285715,0.1971831,3.571428500000001,0.04,0,-1,1,-1,0.78571427,-1,4,0,0,0,4,-1,56,13,8,15,16,-1,22,10,10,10,-1,0,0,4,0,4,-1,0.056338028,0.0,0.0,0.181818182,,-1.0,5,1,2,0,0,-1,0.724585393,0.924957276,0.8253437,0.857299385,0.0,-1.0,malware
13195,0,3,4,2.6666667,4,6.75,3,11,9,0,0,0,0,0,0,0,0,0,0,47,10,30,30,13,3,2,0.63829786,0.04255319,0.2,0.21276596,3.0,0.06666667,0,-1,3,-1,0.5,-1,0,0,0,0,0,-1,39,8,11,13,3,-1,13,4,13,11,-1,0,0,3,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.697800744,0.879588002,0.776432235,0.798523083,1.0,-1.0,spam
13197,0,4,9,4.0,5,4.111111,4,12,6,1,1,0,0,0,0,0,0,0,0,71,19,45,45,12,3,2,0.63380283,0.028169014,0.10526316,0.26760563,2.368421,0.044444446,0,-1,5,-1,0.47368422,-1,3,3,0,0,0,-1,54,13,25,9,3,-1,9,5,9,7,-1,0,0,7,0,2,-1,0.042253521,0.15789473699999998,0.0,0.0,0.0,-1.0,12,3,5,2,1,-1,0.707710622,0.891527445,0.751425399,0.875,0.916849799,-1.0,malware
13198,0,3,9,3.0,4,6.111111,3,12,11,1,0,1,1,0,0,0,0,0,0,81,11,63,63,22,3,2,0.7777778000000001,0.024691358,0.18181819,0.13580246,5.7272725,0.031746034,0,-1,3,-1,0.45454547,-1,15,0,8,7,0,-1,53,9,22,15,3,-1,22,4,10,10,-1,0,0,8,0,1,-1,0.185185185,0.0,0.216216216,0.269230769,0.0,-1.0,11,2,6,1,0,-1,0.752821677,0.8224908740000001,0.7488641840000001,0.8690793520000001,1.0,-1.0,malware
13199,0,2,12,2.5,3,5.1666665,2,21,11,0,0,0,0,0,0,0,0,0,0,87,6,74,74,2,2,2,0.85057473,0.022988506,0.33333334,0.06896552,12.333333,0.027027028,0,-1,1,-1,0.6666667,-1,9,1,6,2,0,-1,62,4,0,0,54,-1,61,2,11,11,-1,0,0,5,0,7,-1,0.103448276,0.166666667,0.666666667,0.0,,-1.0,6,1,3,0,0,-1,0.721315293,1.0,0.674566563,0.687508584,0.0,-1.0,malware
13201,17,3,8,2.6666667,4,3.5,3,15,7,0,0,0,0,0,0,0,0,0,0,66,10,49,49,2,2,31,0.74242425,0.46969697,3.1,0.15151516,4.9,0.63265306,0,-1,3,-1,0.5,9,4,2,0,0,2,2,48,6,4,7,27,15,35,2,9,9,9,1,3,3,0,1,5,0.060606061,0.2,0.0,0.046511628,0.05714285700000001,0.064516129,12,2,1,7,6,5,0.769762944,0.879588002,0.871049064,0.8209636659999999,0.8494941420000001,0.855028975,spam
13202,39,3,8,7.0,17,3.75,3,17,10,9,0,9,0,9,8,0,8,0,8,101,23,71,71,2,2,52,0.7029703,0.5148515,2.2608695,0.22772278,3.0869565,0.73239434,0,-1,3,-1,0.7826086999999999,32,23,0,0,0,23,23,64,21,5,7,27,16,56,17,7,7,5,0,3,3,0,1,5,0.227722772,0.0,0.0,0.359375,0.410714286,0.442307692,12,2,1,7,6,5,0.719209207,0.8077698,0.898226518,0.7635573240000001,0.7577149129999999,0.750224734,spam
13203,30,4,16,5.75,12,3.6666667,4,19,22,6,0,6,0,5,0,0,0,0,0,168,26,135,135,2,2,107,0.8035714,0.6369048,4.1153846,0.15476191,5.1923075,0.7925926,0,-1,5,-1,0.5,24,40,0,4,1,35,4,103,23,46,7,23,24,64,12,11,11,2,0,3,6,0,2,5,0.238095238,0.0,0.064516129,0.493150685,0.546875,0.086956522,23,3,11,7,6,7,0.705905468,0.791265232,0.7774977590000001,0.733900815,0.7096772309999999,0.8086096759999999,spam
13205,36,3,11,2.6666667,4,3.5,3,26,12,0,0,0,0,0,0,0,0,0,0,104,10,87,87,2,2,69,0.83653843,0.66346157,6.9,0.09615385,8.7,0.79310346,0,-1,3,-1,0.5,7,6,2,0,0,4,4,78,6,4,7,57,32,73,2,7,7,7,1,6,3,0,1,11,0.057692308,0.2,0.0,0.049382715999999986,0.054794521,0.057971014,18,2,1,13,12,11,0.709353865,0.879588002,0.871049064,0.714210085,0.724740917,0.725916296,spam
13207,2,3,8,2.6666667,4,11.333333,3,19,13,6,0,6,0,0,4,0,4,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,23,0,0,0,23,2,66,8,16,6,32,0,59,4,14,14,0,0,1,4,0,1,1,0.225490196,0.0,0.0,0.348484848,0.389830508,0.181818182,11,2,2,5,4,1,0.74114861,0.879588002,0.8171877879999999,0.7830964770000001,0.793202498,0.947442759,spam
13211,21,3,7,4.0,6,1.0,3,13,8,0,0,0,0,0,0,0,0,0,0,68,14,47,47,2,2,42,0.6911765000000001,0.61764705,3.0,0.20588236,3.357143,0.89361703,0,-1,2,-1,0.71428573,8,6,6,-1,0,0,0,49,6,-1,2,37,21,43,3,8,7,8,0,3,3,0,0,5,0.088235294,0.428571429,0.0,0.0,,0.0,10,2,1,6,0,5,0.77717262,0.7840687820000001,0.75,0.78624937,0.0,0.7797823620000001,malware
13215,0,4,13,3.75,8,8.692307000000001,4,24,23,0,0,0,0,0,0,0,0,0,0,150,18,125,125,2,2,2,0.8333333,0.013333334,0.11111111,0.12,6.9444447,0.016,0,-1,5,-1,0.5,-1,24,0,0,0,24,-1,101,15,7,6,69,-1,108,8,9,9,-1,0,0,3,0,2,-1,0.16,0.0,0.0,0.208695652,0.222222222,-1.0,23,3,2,16,15,-1,0.6642816229999999,0.820010419,0.879588002,0.6719579040000001,0.67190377,-1.0,spam
13221,43,3,8,5.0,10,4.0,3,12,18,7,0,7,0,7,4,0,4,0,4,99,17,75,75,2,2,50,0.75757575,0.5050505,2.9411764,0.17171717,4.4117646,0.6666667,0,-1,3,-1,0.64705884,43,38,0,8,0,30,30,49,15,1,8,21,12,54,10,8,8,0,0,1,4,0,2,1,0.383838384,0.0,0.666666667,0.476190476,0.5555555560000001,0.6,9,2,2,3,2,1,0.7256050479999999,0.8164417559999999,0.75,0.7202836220000001,0.708928331,0.707955952,malware
13222,0,5,8,3.0,5,3.75,5,8,8,0,0,0,0,0,0,0,0,0,0,56,19,37,37,6,3,2,0.66071427,0.035714287000000004,0.10526316,0.3392857,1.9473684,0.054054055,0,-1,5,-1,0.31578946,-1,0,0,0,0,0,-1,45,15,21,6,3,-1,10,5,7,7,-1,0,0,4,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,9,4,3,1,0,-1,0.6750318259999999,0.727421258,0.801297826,0.736451625,1.0,-1.0,malware
13223,40,3,8,7.0,17,3.75,3,17,11,8,0,8,0,8,5,0,5,0,5,102,23,72,72,2,2,53,0.7058824,0.51960784,2.3043478,0.2254902,3.1304348,0.7361111,0,-1,3,-1,0.7826086999999999,32,20,0,0,0,20,20,68,21,5,7,31,20,57,17,7,7,5,0,3,3,0,1,5,0.19607843100000005,0.0,0.0,0.307692308,0.350877193,0.377358491,12,2,1,7,6,5,0.721113752,0.8077698,0.898226518,0.763626513,0.7577881340000001,0.750396958,spam
13229,0,2,6,6.0,9,7.0,2,13,7,0,0,0,0,0,0,0,0,0,0,67,13,47,47,3,4,2,0.70149255,0.029850746,0.15384616,0.19402985,3.6153846,0.04255319,0,-1,2,-1,0.7692308000000001,-1,11,0,8,3,0,-1,47,12,27,0,4,-1,26,9,26,26,-1,1,0,5,0,1,-1,0.164179104,0.0,0.205128205,0.375,0.0,-1.0,7,1,3,1,0,-1,0.73292848,0.958424899,0.705870138,1.0,1.0,-1.0,malware
13233,22,3,7,4.3333335,7,1.0,3,9,4,1,1,0,0,0,0,0,0,0,0,72,15,50,50,2,2,45,0.6944444000000001,0.625,3.0,0.20833333,3.3333333,0.9,0,-1,2,-1,0.53333336,12,4,4,-1,0,0,0,55,9,-1,2,40,22,46,3,12,8,12,0,3,3,0,0,5,0.055555556,0.266666667,0.0,0.0,,0.0,10,2,1,6,0,5,0.814221303,0.816480016,0.75,0.8602438720000001,0.0,0.856313325,malware
13235,36,3,12,6.666666499999999,16,3.8333333,3,12,10,12,0,12,0,10,8,0,8,0,8,125,22,96,96,2,2,66,0.768,0.528,3.0,0.17600000000000002,4.3636365,0.6875,0,-1,3,-1,0.77272725,32,26,0,1,0,25,23,82,20,15,7,36,13,67,16,11,11,0,0,2,6,0,3,3,0.208,0.0,0.034482759,0.373134328,,0.378787879,12,2,5,4,0,3,0.744616866,0.801138793,0.7933055370000001,0.783137553,0.0,0.779061583,spam
13236,0,4,8,4.0,5,4.75,4,12,8,1,1,0,0,0,0,0,0,0,0,71,19,45,45,11,3,2,0.63380283,0.028169014,0.10526316,0.26760563,2.368421,0.044444446,0,-1,4,-1,0.47368422,-1,3,3,0,0,0,-1,55,13,25,10,3,-1,11,5,10,10,-1,0,0,6,0,2,-1,0.042253521,0.15789473699999998,0.0,0.0,0.0,-1.0,10,3,4,1,0,-1,0.6897072040000001,0.891527445,0.7342552290000001,0.816480016,0.579380164,-1.0,malware
13238,0,3,8,5.3333335,10,4.625,3,11,9,0,0,0,0,0,0,0,0,0,0,69,18,44,44,32,3,2,0.6376812,0.028985508,0.11111111,0.26086956,2.4444444,0.045454547000000005,0,-1,3,-1,0.6111111,-1,0,0,0,0,0,-1,57,16,6,28,3,-1,32,10,7,7,-1,0,0,3,0,5,-1,0.0,0.0,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.71496481,0.83006772,0.916666667,0.745944023,0.579380164,-1.0,malware
13239,2,3,8,2.6666667,4,11.333333,3,22,14,8,0,8,0,0,5,0,5,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,17,0,0,0,17,2,72,8,16,6,38,0,59,4,14,14,0,0,1,4,0,1,1,0.166666667,0.0,0.0,0.257575758,0.288135593,0.181818182,11,2,2,5,4,1,0.745769982,0.879588002,0.8171877879999999,0.790980685,0.802264627,0.947442759,spam
13242,0,2,11,7.0,11,4.0,2,11,7,2,0,2,1,0,0,0,0,0,0,76,15,54,54,39,4,2,0.7105263,0.02631579,0.13333334,0.19736843,3.6,0.037037037,0,-1,2,-1,0.8,-1,2,0,1,1,0,-1,60,14,7,31,4,-1,39,11,9,5,-1,0,0,3,0,8,-1,0.026315789,0.0,0.1,0.022727273,0.0,-1.0,5,1,1,1,0,-1,0.6885149690000001,0.863489053,0.939794001,0.726118467,1.0,-1.0,malware
13243,0,4,7,3.5,7,4.857143,4,11,9,1,0,1,1,0,0,0,0,0,0,64,17,40,40,5,4,2,0.625,0.03125,0.11764706,0.265625,2.3529413,0.05,0,-1,4,-1,0.47058824,-1,1,0,0,1,0,-1,51,14,25,4,4,-1,9,7,9,9,-1,0,0,6,0,1,-1,0.015625,0.0,0.0,0.1,0.0,-1.0,10,3,4,1,0,-1,0.685450749,0.805578013,0.73758541,1.0,1.0,-1.0,spam
13250,0,3,15,4.0,7,5.5333333,3,22,16,0,0,0,0,0,0,0,0,0,0,118,14,97,97,14,5,2,0.8220339,0.016949153,0.14285715,0.118644066,6.928571000000002,0.020618556,0,-1,6,-1,0.5714286,-1,30,0,29,0,1,-1,69,12,36,14,3,-1,23,7,14,14,-1,0,0,8,0,7,-1,0.254237288,0.0,-1.0,-1.0,-1.0,-1.0,14,2,-1,-1,-1,-1,0.72691351,0.835752348,-1.0,-1.0,-1.0,-1.0,malware
13254,0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0.0,0.375,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.74744204,0.78765934,0.851409766,0.929896694,1.0,-1.0,spam
13265,0,2,10,2.5,3,5.1,2,16,7,0,0,0,0,0,0,0,0,0,0,74,6,61,61,2,2,2,0.8243243,0.027027028,0.33333334,0.08108108,10.166667,0.032786883,0,-1,1,-1,0.6666667,-1,9,1,6,2,0,-1,51,4,0,0,43,-1,48,2,9,9,-1,0,0,5,0,5,-1,0.121621622,0.166666667,0.666666667,0.0,,-1.0,6,1,3,0,0,-1,0.7385090409999999,1.0,0.674566563,0.706693083,0.0,-1.0,malware
